Id,Size (sqft),Number of Bedrooms,Number of Floors,Age of Home,Price (1000s dollars)
5101402472,940,2,1,117,340.5
4310700020,1100,3,1,92,280.0
7967600285,2520,3,2,52,449.888
7905200381,1400,2,1,113,483.0
3992700585,1880,3,1,99,445.5
7972601950,2800,5,2,45,379.9
6870310010,2500,4,2,32,599.95
2970800130,810,3,1,98,215.0
6084600660,1720,3,2,53,263.0
325059126,2170,4,1,79,565.0
526069024,4530,5,1,37,950.0
6163901261,1440,4,1,94,395.0
4289900005,2850,4,2,132,1535.0
2818100255,2620,4,1,99,922.0
1389310130,1676,3,2,43,330.0
4139910250,5850,4,2,50,1525.0
5416100020,1910,3,1,36,323.0
8682261650,1670,2,1,36,554.0
8100400170,2050,3,1,53,500.0
1604590190,3730,5,1,50,775.0
6882510020,1800,4,1,61,340.0
3459800020,2230,4,1,55,560.0
5437600010,1670,3,2,38,304.0
1395500020,1400,3,1,78,279.9
807800020,2110,5,2,35,315.0
1563102880,2160,4,1,112,849.0
8937500020,2420,3,1,63,325.0
629420480,3320,4,2,35,786.0
8961950250,3220,5,2,41,384.0
4217400420,1340,3,1,113,907.0
3121500020,2490,3,2,47,700.0
2025700430,1640,3,1,49,269.5
739800250,1420,3,1,56,269.0
8647600020,3340,4,2,35,749.95
1518000290,1580,3,2,39,325.0
8917100020,2170,3,1,61,1150.0
3205100010,1370,3,1,78,406.0
2405500050,2840,4,2,50,650.0
7823700005,1940,3,1,122,295.0
8642600170,1757,4,1,85,375.0
7518502960,980,2,1,133,395.0
4279600080,2470,6,2,58,609.0
6421100592,1610,3,1,56,510.0
7967200290,1590,3,1,62,190.0
7228501903,780,1,1,118,250.0
9275200080,720,3,1,116,295.0
8825900095,1630,3,1,113,740.0
7849201100,1590,3,2,128,323.0
8562790980,2310,3,2,29,713.0
1370801435,2320,3,2,101,1070.0
3897100275,1660,3,2,62,460.0
6745700190,2070,3,1,120,880.0
2770600795,2500,4,1,93,585.0
1148000190,940,2,1,81,249.95
5039300305,1990,3,2,50,450.0
3981200250,2620,3,2,51,450.0
5457300095,3730,4,3,55,1775.0
1862400479,1600,3,3,41,350.0
8669160010,2095,3,2,32,292.5
2481630290,4230,4,2,55,879.0
8925100255,3200,4,1,92,1184.0
424069130,2050,4,1,73,584.999
2231800020,2020,4,1,79,366.0
3625700080,3270,4,1,66,987.5
3343901188,1320,3,1,81,300.0
1328330430,1270,2,1,59,299.0
2464400500,1980,4,1,109,560.0
4054710190,2620,3,2,42,695.0
5095400630,1750,4,1,63,360.0
1788300020,1040,3,1,82,183.5
3336001470,1900,3,1,137,311.0
1310960190,1660,3,1,63,263.0
1545803340,1530,3,1,54,269.0
524059148,4280,4,2,35,1600.0
7852190290,2870,4,2,36,564.0
2385200050,2540,3,2,41,425.0
8827901060,2100,4,1,112,679.0
6456200020,1740,3,1,88,410.0
4166800080,2441,4,2,33,340.0
1591600307,1810,3,1,81,360.0
926069132,2060,3,1,87,450.0
7130300170,3160,4,1,58,552.0
2599200460,2930,4,1,75,294.0
7214400005,1310,2,1,94,663.5
5017000470,4800,6,2,33,1975.0
8651402660,1450,4,1,71,175.409
8665900328,1900,4,2,86,459.0
3881900321,1050,3,1,134,339.95
1524079028,1610,5,1,104,393.0
626049091,720,2,1,89,275.5
6073200020,1020,3,1,85,485.0
3243100050,1250,3,1,80,250.0
1693600080,3200,4,1,60,935.1
7140600020,990,3,1,81,245.0
6388910280,2850,4,2,51,670.0
2524000050,4240,3,2,46,1393.0
2223069120,2800,4,1,62,440.0
1732801300,2310,2,2,34,1248.0
1685200020,1490,3,1,62,203.0
9510970050,1840,4,2,35,583.0
7156200005,1740,3,1,86,575.0
5316100780,3280,4,2,29,2575.0
9362000080,4050,5,2,67,1600.0
2221800080,2160,4,2,47,312.5
2722059075,2720,3,3,54,455.0
3459600440,3650,5,1,62,1310.0
6844700415,1750,4,1,78,605.0
1223089016,2450,3,1,62,325.0
8044700010,1940,3,1,58,630.0
2024059130,3280,4,2,26,928.95
8019700010,2480,3,1,64,489.95
1785400780,2120,3,1,56,550.0
4222200380,1710,3,1,72,237.0
7503000050,1690,3,1,49,390.0
1592000680,2190,3,2,53,665.0
4303200130,1960,4,1,39,277.0
7731100066,1510,3,1,131,545.0
2770602335,1490,3,2,32,615.0
6706200130,2210,3,1,74,343.0
6632300567,2340,4,2,36,597.0
7000100635,940,3,1,95,600.0
1954420420,1470,3,1,53,479.0
7809200005,1650,3,1,82,292.0
3056000050,1400,3,1,83,265.0
7214780050,2710,4,2,52,623.0
3210950080,2150,4,1,62,486.0
6914700130,1900,3,1,100,520.5
7237550130,4380,4,1,39,1300.0
1250202660,2290,4,1,119,825.0
3546000380,1690,3,1,54,259.9
5451200280,3090,5,1,72,1170.0
7129301851,1120,2,1,136,245.0
582000010,2680,3,1,89,830.2
8078360080,2400,4,2,50,650.0
2658000373,1610,4,1,88,305.0
7504400290,3470,5,2,62,599.0
7137950460,2070,4,2,47,272.0
3303950130,2420,3,2,44,415.0
6648500440,2380,4,1,61,319.0
3824100235,2120,4,1,80,425.0
8732020440,2190,4,1,62,297.5
8649900480,2740,4,2,50,725.0
7708250010,1830,3,2,45,325.0
7955040130,1370,3,1,68,460.0
3424069215,1000,3,1,81,396.48
1337801060,2050,3,2,118,1025.0
2225300585,1750,3,1,61,370.0
2525300380,1620,3,1,71,260.656
5634500415,1710,3,2,44,431.0
2113700780,1060,3,1,82,320.0
1310970380,2170,3,1,62,296.5
8562500380,3080,4,1,71,679.0
567000680,1320,3,2,37,359.0
1623049174,1920,4,1,78,330.0
9406590280,2440,4,2,31,350.0
3275800050,1640,3,1,77,242.0
326069027,2420,3,2,43,692.5
825049073,1190,2,1,121,441.0
3275870080,2910,4,2,50,765.0
6837700170,1010,2,1,90,375.0
243000380,2080,3,1,85,365.0
582000675,1990,2,1,96,580.0
2655500235,3920,4,1,35,1605.0
4178300040,3080,4,2,59,841.0
3526059115,2670,5,1,59,515.0
1722069052,4320,5,1,73,565.0
5101404698,1200,2,1,111,365.0
13002495,1640,3,2,132,295.0
2391600555,870,2,1,93,406.5
1133000144,2410,3,2,49,614.905
2525049133,2640,5,1,111,1398.0
345700180,990,2,2,59,250.0
7518504775,1500,5,2,111,549.0
3056800230,1790,4,2,35,397.0
6143600580,1490,3,1,78,184.0
9471200265,3960,4,2,102,2500.0
8024200855,1620,3,1,86,499.1
3178100065,2270,4,1,86,676.101
3432501295,1150,3,1,108,290.0
5467500040,2180,4,1,78,390.0
2872100245,910,3,1,92,465.0
1154100515,2770,3,1,102,470.0
3298300210,940,3,1,81,435.0
2473002700,2410,3,1,73,415.0
7544800395,1010,3,1,135,450.0
822039111,2120,3,1,43,645.0
2223059052,1530,4,2,98,231.0
1320069223,1810,3,1,71,358.0
2551500220,1040,3,1,68,330.0
1049000740,1160,2,2,68,229.95
9324800180,1430,2,1,106,403.25
7853220690,2280,3,2,36,470.0
1545803980,1200,3,1,73,239.0
2484700015,2480,4,1,85,579.0
993000873,1270,3,3,37,380.5
9520900210,2730,5,2,25,614.285
3629960590,1340,2,2,37,376.0
9558200210,1240,3,1,86,290.0
3876000910,2400,4,1,75,487.0
7228501745,1220,4,2,137,935.0
8856004328,2163,4,2,34,255.0
253600150,1860,2,2,40,380.0
5101400934,810,2,1,82,450.0
9202650100,1950,3,2,53,622.0
2310030490,1390,3,2,47,292.5
1860600535,2120,4,2,132,1320.0
1250201130,1510,4,1,139,410.0
3298700820,1010,3,1,90,160.0
1339300025,1840,4,2,123,809.0
4006000571,1650,5,1,70,183.75
9310300300,2860,5,1,93,411.0
5332200515,2650,3,2,56,1050.0
809001565,1100,2,1,121,625.0
9406520580,1646,3,2,46,305.0
1323059143,5250,4,2,42,915.0
2131701020,1390,3,1,66,317.0
3438503045,780,2,1,93,165.0
3204300705,1490,2,1,94,575.0
7941600220,970,3,1,73,219.9
3885805175,3730,4,2,34,1485.0
1237500120,1090,3,1,85,300.0
322069020,1940,3,1,49,520.0
1310700330,1780,4,1,74,310.0
423059207,1190,3,1,44,322.5
7205000180,2000,4,2,73,320.0
7852180530,1390,3,2,36,440.0
6021501780,1500,3,1,102,578.0
8673400061,1070,2,3,35,382.0
3905100220,1720,3,2,46,535.0
5104540330,3680,4,2,34,679.0
6752300120,1400,3,1,55,258.9
4077800412,1730,3,2,85,563.0
2787250090,2795,5,2,44,562.0
461002150,2000,4,1,90,725.0
1898310100,1830,3,2,53,236.775
3886902950,3380,4,1,88,860.0
4427100025,1500,3,1,87,270.0
4038700730,1950,4,1,80,621.0
7852011020,2490,3,2,42,527.9
126059018,1780,4,2,76,395.0
9407001340,1110,3,1,62,320.0
2799800750,2500,4,2,37,300.0
192000120,1480,3,1,75,320.0
625069064,2570,3,1,61,625.0
2391600330,810,2,1,99,505.0
4180400090,2700,4,1,74,300.0
50300220,2180,4,2,36,363.0
4141010110,4330,4,2,52,1700.0
6641040100,4210,4,2,34,1146.8
7922720040,2880,4,1,63,680.0
8825900245,2610,5,2,131,678.94
3883100220,2010,3,1,56,299.0
3649100306,1500,4,1,85,379.9
1099600090,1290,3,1,64,205.0
9828201725,1320,4,1,111,387.5
9352901085,1290,3,1,92,256.0
4104910040,2440,4,2,46,548.0
6147600040,1290,3,1,44,163.0
6371000026,1030,2,2,36,367.5
8121100147,1640,3,2,57,390.0
6152900332,1160,4,1,51,415.0
9522600120,2230,4,2,72,449.0
2207200405,1910,5,1,77,460.0
203900690,1980,4,1,63,395.0
252000300,1470,3,1,79,300.0
8899100230,1520,3,1,71,345.0
685000265,1930,3,1,87,825.0
2705600068,1330,3,3,26,539.95
3326059191,1580,4,1,87,410.0
1207000025,1370,3,1,85,245.0
3288301050,3010,4,1,67,482.0
9407001500,1390,3,1,62,270.0
3882300090,1330,3,1,57,475.0
2926049221,1320,3,1,93,445.8
2121000300,2430,4,1,62,518.0
3885801970,1260,2,1,98,785.0
3869900120,1690,3,2,36,430.0
4077800026,3420,4,1,93,715.0
9324800450,2790,3,1,85,560.0
1250201194,1270,3,1,137,449.0
2597520580,2910,4,2,51,805.0
6679000720,1560,3,2,37,296.0
7312400325,770,2,1,113,275.0
2473500110,1770,3,1,63,419.95
1773100123,1100,3,2,32,285.0
6791050100,2890,3,2,44,775.0
1823059106,2110,3,1,77,288.25
3644100065,1220,2,1,131,257.0
5652601075,950,1,1,111,377.0
2769601250,1420,2,1,116,550.0
9842300540,1100,3,1,98,339.0
7818700410,2140,3,1,92,481.5
5437810360,1300,3,1,60,224.5
5163700085,1790,3,1,89,260.0
1794500360,1470,2,1,128,865.0
1777600450,2500,5,1,69,730.0
4083800555,980,2,1,130,550.0
3359500096,2130,3,2,132,645.0
4024100090,1360,3,1,62,250.0
7228501910,1630,3,2,40,507.2
7183000120,2500,4,1,76,380.0
7527000090,2260,4,1,69,540.0
8682281080,2300,3,1,35,738.5
2525310040,1060,3,1,60,206.0
5589300210,940,2,1,92,265.0
4008400515,780,1,1,95,190.0
3268000040,1200,3,1,71,339.9
1022059123,2590,6,1,70,250.0
3013300968,1100,3,1,75,416.5
7853220740,2890,4,2,36,575.0
3574801490,1230,3,1,53,385.0
2987400025,1030,3,1,80,253.0
625049313,1140,3,1,98,460.0
6169901085,3200,4,3,43,1445.0
9212900300,950,2,1,98,492.0
2520069100,1960,4,1,68,275.0
2623069031,3010,5,1,109,542.5
7625703945,1080,2,1,85,345.0
9238480120,2730,4,1,61,575.0
626049058,2570,5,1,81,275.0
125059138,3300,6,2,60,510.0
9185700485,4350,4,2,132,2538.0
2523089110,3820,3,2,41,830.0
3825310540,2260,4,2,36,640.0
7202340590,3880,4,2,36,702.0
1952200410,2010,3,1,85,960.0
7137900410,950,3,1,57,190.0
7105600085,1730,3,1,52,500.0
1461200040,3070,3,2,45,529.0
6675500035,1500,3,1,43,435.0
4322500110,2160,3,1,86,670.0
6064800090,1960,3,2,37,365.0
8085400355,3950,5,1,87,1270.0
943100220,1100,3,1,125,465.0
854000165,1400,3,1,84,285.0
1443500905,1020,3,1,114,219.95
4031700210,1600,3,1,78,220.0
6169900580,4230,6,2,124,1465.0
4232401265,3090,5,2,40,1112.75
8682290410,2320,2,1,33,694.0
3904902430,2440,3,2,52,620.0
114101540,2020,3,1,91,415.0
1025069106,3270,3,2,48,765.0
3179101945,2260,4,1,92,864.0
3083000355,2020,5,2,90,385.0
1741700040,1000,3,1,89,725.0
1828001130,2030,4,1,73,545.0
3211580210,1730,3,1,52,299.9
1036000610,2010,3,1,66,639.5
3378100100,1540,4,1,76,345.0
9286000150,5330,6,2,40,1125.0
7254200040,960,2,1,136,345.0
8827900690,1460,3,1,119,600.0
9202500150,2160,4,1,57,355.0
1786810040,2640,3,1,62,698.0
8078410210,2170,4,2,53,566.0
3905100210,1530,3,2,46,449.95
5592900015,1570,3,1,82,404.6
7522700110,1490,3,1,71,258.0
5253300243,1960,4,2,85,415.0
6669020490,2190,4,2,62,320.0
5104510540,1690,3,2,37,295.0
3579700100,2330,5,1,78,389.0
8643200035,1470,3,1,82,299.9
2781250100,2550,3,2,36,394.0
3885807255,2130,4,1,101,762.0
1774230090,3650,4,1,62,697.0
3521069146,3340,3,2,46,485.0
424500100,800,2,1,85,189.9
3761700053,3470,3,3,51,2150.0
2685600090,1030,3,1,119,345.0
6381500065,1630,3,1,90,376.5
9294300515,2010,3,2,89,775.0
2769602840,1360,3,1,130,450.0
2526039156,2040,4,1,82,760.0
7852140100,2830,4,2,37,569.0
5522600205,2040,3,1,90,500.0
1370802620,1340,2,1,99,592.5
8079100210,2130,4,2,52,620.0
644200040,3920,5,2,50,1000.0
9808640090,2415,3,2,59,815.0
5104531120,3750,5,2,35,775.0
3575303970,1010,3,1,65,340.0
6413100090,990,2,1,98,458.0
2475200870,1200,2,2,55,250.0
3423059081,1060,2,1,86,151.6
1137410040,3200,4,2,35,515.0
3352400330,1810,2,1,94,216.0
2781320100,1670,3,1,66,245.0
8894000040,1850,3,1,87,645.0
3333000775,1100,3,1,80,249.9
9274204230,1660,3,1,60,410.0
3972900025,2400,6,1,65,499.0
1159400220,2900,5,1,73,790.0
3876313030,2140,1,1,64,458.0
2856100515,2670,4,2,111,925.0
4239400730,1090,3,1,71,152.0
1826059042,1970,3,2,50,402.0
3869900155,1250,2,2,44,340.0
2600010220,4040,4,2,56,1250.0
9290870040,3220,4,2,47,775.0
5347200175,1310,2,1,96,299.8
3810000455,2060,4,1,80,340.0
1962200037,1750,3,2,35,626.0
795001930,1150,2,1,94,324.95
3905080730,2050,3,2,46,535.5
8651611110,3230,3,2,41,817.5
5411600210,4170,4,2,35,810.0
7519000665,1940,5,1,114,565.0
4217400120,2390,3,1,104,978.0
3586500665,1440,3,1,89,530.0
2582500110,2230,4,2,37,305.0
6749700031,1210,3,3,32,345.0
4136800205,750,2,1,95,258.0
3438503120,1770,4,1,74,275.0
1922069089,1020,3,1,79,310.0
4099501215,2050,3,1,89,713.25
3325069025,2000,3,1,62,500.0
4058200985,2180,3,1,86,472.0
3031200246,920,3,1,88,250.0
624101110,3440,4,2,58,725.0
4046700210,1610,3,1,54,345.0
2916200065,1870,3,1,104,460.0
6141100038,1110,2,1,93,440.15
2806800090,2200,3,1,62,390.0
312000265,790,2,1,90,375.0
2938200040,1630,3,1,77,224.95
114101161,2100,3,1,91,480.0
1862400353,2690,4,2,100,721.0
179000100,600,2,1,118,174.0
7812800865,810,2,1,96,170.0
809002390,1660,3,1,121,658.0
2925059294,1880,3,1,72,860.0
7574200210,2310,4,2,72,407.45
5634500775,2650,4,2,110,615.0
8965460090,3130,4,2,45,920.0
1796350300,860,2,1,57,195.0
428000150,990,3,1,79,269.95
2323089009,4030,4,2,34,855.0
3528900735,1780,3,3,33,620.0
3904100220,1480,2,1,121,276.0
254000735,1140,3,1,129,329.0
7893205080,1230,3,1,78,270.0
4397010300,3080,4,2,47,440.0
1150000740,1990,4,2,51,639.0
1926049141,700,1,1,95,403.5
7011201016,1700,3,2,38,585.0
3028200100,860,2,1,98,216.0
8081010040,3160,3,1,49,1150.0
3023049186,2500,3,1,86,575.0
8029900110,3000,4,2,39,430.0
9367200205,1670,2,1,86,660.0
5550300205,690,2,1,97,338.0
8820901415,1240,4,1,53,400.0
6018500120,900,2,1,110,210.0
3826000665,2200,4,1,98,305.0
1025079086,960,2,1,55,365.0
2621660040,2130,5,1,49,325.0
8731982550,2020,4,1,71,245.0
4324500180,1060,3,1,81,182.0
1702901485,1230,2,1,134,440.0
251300110,2510,3,2,52,225.0
251300110,2510,3,2,52,358.0
461002615,2720,5,1,101,580.0
8091401030,1070,3,1,56,240.0
3924500040,3580,4,1,50,700.0
9432900040,2230,4,2,46,325.0
2426049125,2500,4,1,62,488.0
2883201055,1670,4,1,134,875.0
1795900360,2150,4,2,55,615.0
9542830690,2020,3,2,28,321.0
1245500690,2230,3,2,37,1035.0
7454000315,740,2,1,98,299.5
2426049113,2020,4,2,77,459.0
8665050450,1730,3,2,44,435.0
2787320620,1370,3,1,60,222.0
5100401411,1210,4,1,104,485.0
2767602855,2160,5,3,33,750.0
7575620750,1550,3,2,51,266.0
1529300115,1170,2,1,99,455.0
122029066,2020,3,2,65,490.0
8732130580,1740,3,1,62,280.0
1689400375,3100,4,2,117,1450.0
985001321,1590,4,1,98,291.0
7987400475,2400,5,2,59,745.0
6383000820,2290,3,1,68,685.9
1311400120,1610,3,1,76,160.0
1153000040,2240,4,1,72,650.0
7452500530,850,2,1,89,250.0
6300000212,920,2,2,45,265.0
3332000530,2590,5,1,80,599.0
7657600195,1340,3,1,96,199.95
1102000237,2420,4,1,92,712.5
2887702070,1420,2,1,99,490.0
6392001005,1360,4,1,123,511.5
1601600195,1510,3,1,85,299.0
3586500620,2650,4,1,86,685.0
6021502250,2120,4,1,113,597.0
3830210220,1200,3,1,63,210.0
2568300266,3190,4,1,94,659.0
3423600065,1050,3,1,115,540.0
3343300180,1300,3,1,42,469.0
3125079013,3970,3,1,49,1065.0
6453900040,2990,5,1,68,575.0
148000590,2440,4,1,99,725.0
419000015,1170,4,1,87,299.95
303000220,2270,4,1,79,375.0
6450302175,1280,3,1,78,342.45
1180000625,1950,4,2,38,315.0
7972600450,1930,4,1,43,328.0
1328300180,1970,4,1,63,323.0
7866000158,1820,4,1,43,320.0
7518505345,950,2,1,116,550.0
8084900195,4010,6,1,85,1646.0
4139420590,4560,4,1,45,1212.5
4139420590,4560,4,1,45,1200.0
2621600015,1150,3,1,97,120.0
2621600015,1150,3,1,97,175.0
8005100360,910,3,1,140,169.9
9527000330,2890,6,1,64,508.0
748000145,1070,2,1,89,335.0
9191200015,2050,3,1,113,613.2
1822300040,1040,2,1,136,420.0
9129100040,3320,4,3,32,1000.0
3331500940,740,2,1,92,342.0
524069101,3380,4,1,61,850.0
6021502310,1210,2,1,98,582.0
4022901316,2480,3,2,39,475.0
23500180,2010,3,1,65,570.0
9191200490,3230,4,1,124,826.6
1189000207,1170,2,2,39,387.0
1771110720,1250,3,1,71,330.0
224069010,2070,3,1,60,653.45
3630060040,1050,2,1,35,285.0
3211100450,1400,3,1,78,217.0
1245003255,1120,3,1,63,615.0
1438000110,3150,4,2,26,580.135
8089500180,4540,4,2,42,1150.0
6802200110,1400,3,1,49,231.2
7203100120,2500,4,2,30,680.0
3445400120,1390,3,2,39,267.5
1454100650,3160,4,2,101,942.0
106000015,1310,3,1,92,435.0
9459200110,1740,2,1,116,315.0
3448000410,1490,3,3,36,354.901
8682281220,1300,2,1,35,439.888
2114700530,1460,4,1,112,360.0
8093600065,1030,4,1,85,205.0
4137030040,1970,3,2,52,299.995
5126900100,790,2,1,96,150.0
5469501530,3800,3,1,64,575.0
7784000180,2168,3,2,90,625.0
7135520610,4140,4,2,40,950.0
8856500120,2440,4,1,75,278.8
5015000180,1720,3,2,132,713.5
3024059014,3020,4,1,124,1900.0
9268200348,2610,5,1,52,439.0
9195700040,1500,3,1,59,425.0
8798000100,2600,4,1,79,252.5
304000530,1370,3,1,79,185.0
3575304895,2400,5,1,66,406.55
9406500540,1068,2,2,50,243.0
6071800410,2220,3,1,78,500.0
2122049013,880,2,1,98,204.75
5470100220,1310,3,1,72,222.0
6623400246,1350,4,1,74,200.0
3918400028,1400,3,3,34,367.0
1422700040,1170,3,1,78,183.0
7660100336,1020,3,2,36,300.0
6145602240,1300,3,1,55,369.0
7287100035,2010,3,2,111,380.0
5101405465,1590,3,2,55,463.0
3756500180,1470,3,1,77,475.0
3750605620,1580,3,1,59,225.0
2473350790,1970,3,1,72,371.0
3389900965,2330,3,2,37,625.0
1068000375,7100,6,2,107,3200.0
9407100730,1230,3,1,60,329.0
7618700112,2570,3,2,78,634.0
5104540360,3440,4,2,34,616.0
1051000040,3330,3,2,72,1824.1
2896400300,1780,4,2,38,435.0
5003600120,2110,4,2,40,320.0
6352600490,2770,4,2,38,820.0
3820350120,1590,3,2,40,310.0
4235400097,1460,3,2,37,443.75
2757000040,2070,4,1,73,795.0
537000325,2420,3,1,83,475.0
9522100485,2000,5,2,119,585.0
345700040,1010,2,2,59,315.0
3904960910,3050,4,2,51,635.0
1771000690,1160,3,1,72,305.0
1931300035,2180,3,1,136,785.0
2770601800,1560,3,1,96,525.0
5309100515,1580,4,1,130,537.0
984210850,1660,3,1,66,279.95
924059233,2350,4,2,63,659.0
5029451080,1440,2,1,60,203.0
4379400220,2930,4,2,35,782.5
5419800220,1590,3,1,56,250.0
1839500065,1400,3,1,85,279.0
2525059172,3190,6,2,61,664.0
7159200040,4580,4,2,49,2900.0
3812400107,1830,4,1,87,378.5
2726079061,2720,3,1,52,535.0
1270000040,1360,2,1,108,520.0
2113700115,1520,3,1,97,369.95
824069113,2290,3,2,59,545.0
8856920110,2150,3,2,49,360.0
8146100410,1170,3,1,85,760.0
5101400838,1830,3,1,101,450.0
1088800850,2730,4,2,49,612.5
1061400360,1090,3,1,78,280.0
9545250110,2560,3,2,47,750.0
425400115,1160,3,1,82,237.0
2436700315,1010,2,1,121,441.5
1545803520,1650,3,1,51,251.0
257000037,2120,3,1,98,200.0
5016000315,960,1,1,132,332.0
6300500477,1509,3,3,26,401.5
4022905172,2270,4,1,83,585.0
7300000650,1954,4,2,35,340.0
8682282070,2800,3,1,35,920.0
7812801115,1270,3,1,96,153.0
9269750690,1810,4,1,54,299.95
1402620120,2410,4,2,57,440.0
3793501390,1690,3,2,37,293.0
9282800065,1190,3,1,88,203.0
1921059310,1280,2,1,49,193.0
109000040,1460,3,1,75,305.0
5101405331,1600,4,1,81,495.0
2044500142,1770,3,1,88,420.0
1837010040,2800,4,1,69,569.5
3905000540,2680,4,2,51,620.0
6071200375,1680,3,1,81,466.0
3756500610,1120,3,1,78,355.5
3885805035,1040,2,1,85,687.5
7525100530,1790,3,2,65,432.1
1324059048,2410,3,1,64,500.0
3904921250,3370,5,2,52,690.0
3331500485,800,2,1,91,350.0
7338401759,1380,2,1,97,268.0
3122069029,990,2,1,95,120.0
3797310150,1800,4,2,46,285.0
2205500540,1820,4,1,85,365.0
7202310040,2620,3,2,38,635.0
3630120330,2290,2,2,35,630.0
4310700665,2200,4,2,72,450.0
7504001080,2940,4,1,66,590.0
2021200770,1700,2,1,90,895.0
2005600090,860,3,1,77,160.0
123000110,910,2,1,116,520.0
2473372170,2820,4,2,64,432.0
7227500865,930,2,1,98,141.8
510001280,2190,4,2,130,980.0
3886903615,3430,4,2,26,1290.0
439200035,2560,4,1,81,740.0
4303200184,770,2,1,92,230.0
9362000040,5230,3,2,35,3400.0
4039701280,2440,3,1,66,954.5
9828201202,1650,3,1,111,622.0
2734100835,780,1,1,135,90.0
6749700110,1260,3,3,42,342.0
3832060940,2320,4,2,33,305.0
2214800110,1560,4,1,61,259.9
1909600115,2330,3,1,106,420.0
40000553,1400,2,1,111,250.0
7686203195,1450,3,1,79,249.95
2923059064,1140,2,1,108,199.0
2895600090,1120,3,1,86,355.2
4019301386,1970,3,1,85,425.0
7199360100,1110,3,1,60,379.5
1241500032,3070,4,2,31,860.0
9558020610,1940,3,2,36,335.0
2050100450,3050,3,2,43,865.0
1250200600,1240,3,1,138,390.0
9325200110,3380,5,2,26,569.95
293850040,3190,3,2,34,495.5
3723800097,1670,4,1,87,476.5
7788400180,1660,3,1,83,261.0
2206700215,2070,4,1,85,375.0
2206700215,2070,4,1,85,550.0
603001050,1430,2,1,91,230.0
3583400120,2270,5,1,77,526.75
3886903155,1980,3,1,129,606.0
9485910100,2500,4,1,63,368.5
3223039089,1230,3,1,67,275.0
2596300035,1390,4,1,85,342.0
9542801120,2120,4,1,62,278.1
8150600195,1540,4,1,111,450.0
6806100040,2000,4,2,35,349.95
8857640040,2400,4,2,39,425.0
2138000120,2110,4,1,78,435.0
4022902260,2550,4,1,79,460.0
2225300149,1440,4,1,77,323.0
3438500880,810,2,1,96,325.0
1646502165,1170,2,1,116,480.0
9541600110,3590,3,1,82,1325.0
3348401095,2090,4,1,84,210.0
7579200915,3820,5,2,40,920.0
2126049096,1460,3,1,81,399.0
6021500025,2360,3,1,100,631.75
8945000910,1100,3,1,78,184.0
2473411130,2100,4,2,66,333.0
2781250900,1310,2,2,36,218.0
3330500925,750,2,1,121,258.305
9522100375,1720,5,1,125,775.0
1826049362,3370,3,2,89,515.0
1250200495,1200,2,2,25,455.0
5662100110,1830,3,2,86,440.0
2025049111,3870,3,2,38,1440.0
7576700131,2220,3,2,121,850.0
4027701265,2920,3,1,79,480.0
3423059177,2540,5,1,60,420.0
3876312840,1970,3,1,64,408.0
6928600330,2170,5,1,78,278.0
5316100820,2350,3,2,39,1195.0
1022059161,2630,4,2,61,454.0
4134300175,4120,4,1,75,1851.0
7853301130,2440,4,2,33,499.0
6928000620,3480,5,2,28,590.0
5680000750,1900,3,2,41,385.0
333100265,3160,4,2,29,1250.0
3530490031,1330,2,1,61,202.2
6400700230,1420,3,1,64,450.0
322069010,2570,3,1,54,435.0
2722059013,1270,2,1,132,550.0
3878900815,2470,3,1,67,361.0
2600010330,2590,4,2,61,760.0
3889100027,3030,4,2,37,902.0
3505100297,1240,3,1,89,505.0
5560001130,1040,3,1,79,200.0
1311910300,2320,5,1,73,260.0
7518505160,1190,2,1,112,417.0
2115510330,2030,3,1,54,287.5
3955500100,1390,3,1,79,450.0
2771104965,2050,2,1,61,825.0
5317100530,3050,4,2,114,1475.0
3336002215,1240,2,1,119,319.95
9408300180,3030,4,2,59,682.0
2770604575,1930,3,1,84,560.0
7305900082,1490,3,1,55,350.0
8661000148,1510,3,1,45,270.0
7968460230,1320,3,1,50,284.0
827000110,2330,4,2,36,308.0
3390600025,2240,4,1,84,450.0
1026069172,2050,4,2,51,540.0
1226039103,1680,4,1,81,380.0
2125079054,2200,4,1,69,522.5
1545807810,670,1,1,62,118.0
7205500120,1730,4,1,72,280.4
924069176,2710,4,1,45,710.0
4045500620,3410,3,2,47,720.0
8146100325,1330,3,1,79,787.0
8663240180,1990,4,2,28,537.0
2087700115,1900,2,1,124,650.0
7973202225,1310,4,1,92,154.2
2557000090,1690,4,1,61,238.0
3500100209,1040,3,1,87,285.65
7234601166,1340,2,2,34,485.5
3972900215,1120,2,1,98,315.0
1924059029,9640,5,1,57,4668.0
3900500110,2310,3,2,75,627.0
5561000600,2190,3,2,46,525.0
3589500315,1220,3,2,26,526.0
3658700690,1200,3,1,130,480.0
